date,windVectorAvgSpeed,windDailyAvgSpeed,windHourlyMaxSpeed,windHourlyMinSpeed,tempDailyAvg,tempDailyMin,tempDailyMax,precipDailySum,airpresDailyAvg,airpresHourlyMax,airpresHourlyMin,humidDailyAvg,humidDailyMax,humidDailyMin,windVectorWeight,north,east,south,west,tempDailyAvg_mean_3,tempDailyAvg_mean_7,tempDailyMin_mean_3,tempDailyMin_mean_7,tempDailyMax_mean_3,tempDailyMax_mean_7,airpresDailyAvg_mean_3,airpresDailyAvg_mean_7,humidDailyAvg_mean_3,humidDailyAvg_mean_7,precipDailySum_sum_3,precipDailySum_sum_7,holiday_NL,workday,vacation_NL_North,vacation_NL_Central,vacation_NL_South,vacation_BE,vacation_GE,wildfire,year
2021-11-29,2.7,3.2,5.0,2.0,3.3,0.1,5.1,5.3,10095,10128,10048,89,93,77,0.844,0.028,0.0,0.0,0.816,2.7,4.0,-1.6,0.0,5.1,6.6,9994,10078,91,92,11,29,False,True,False,False,False,False,False,False,2021
2021-11-30,5.1,5.5,7.0,4.0,8.6,3.8,10.5,9.6,10070,10103,10014,93,96,78,0.927,0.0,0.0,0.258,0.669,4.8,4.5,0.7,0.9,6.9,6.8,10053,10045,91,91,16,39,False,True,False,False,False,False,False,False,2021
2021-12-01,5.2,5.9,9.0,2.0,7.8,3.7,10.5,4.2,9949,9998,9917,86,93,76,0.881,0.0,0.0,0.274,0.607,6.6,4.8,2.5,0.9,8.7,7.2,10038,10007,89,90,19,43,False,True,False,False,False,False,False,False,2021
2021-12-02,2.6,2.8,5.0,2.0,2.4,-0.1,5.3,2.7,10049,10110,9994,89,95,82,0.929,0.0,0.0,0.031,0.898,6.3,4.4,2.5,0.6,8.8,6.6,10023,9998,89,90,17,45,False,True,False,False,False,False,False,False,2021
2021-12-03,4.8,4.8,8.0,3.0,3.0,-0.1,4.7,2.7,10063,10111,9998,90,95,75,1.0,0.0,0.0,0.767,0.233,4.4,4.3,1.2,0.4,6.8,6.6,10020,10016,88,90,10,30,False,True,False,False,False,False,False,False,2021
2021-12-04,2.6,3.0,5.0,1.0,4.8,3.7,6.1,2.8,9967,9993,9941,91,97,82,0.867,0.0,0.0,0.578,0.289,3.4,4.6,1.2,1.3,5.4,6.7,10026,10027,90,90,8,28,False,False,False,False,False,False,False,False,2021
2021-12-05,1.7,2.9,5.0,1.0,3.9,1.8,5.1,0.5,10030,10117,9973,89,96,84,0.586,0.0,0.026,0.56,0.0,3.9,4.8,1.8,1.8,5.3,6.8,10020,10032,90,90,6,28,False,False,False,False,False,False,False,False,2021
2021-12-06,2.6,3.3,7.0,0.0,2.4,0.4,4.1,6.2,10104,10147,10039,92,99,79,0.788,0.0,0.044,0.744,0.0,3.7,4.7,2.0,1.9,5.1,6.6,10034,10033,91,90,10,29,False,True,False,False,False,False,False,False,2021
2021-12-07,3.8,4.7,7.0,2.0,4.4,1.5,6.2,2.6,10031,10095,9913,85,94,75,0.809,0.0,0.099,0.71,0.0,3.6,4.1,1.2,1.6,5.1,6.0,10055,10028,89,89,9,22,False,True,False,False,False,False,False,False,2021
2021-12-08,5.2,5.3,7.0,3.0,4.8,1.7,7.1,-0.1,9965,10014,9915,82,92,72,0.981,0.0,0.0,0.851,0.13,3.9,3.7,1.2,1.3,5.8,5.5,10033,10030,86,88,9,17,False,True,False,False,False,False,False,False,2021
2021-12-09,4.3,4.4,5.0,4.0,3.5,1.1,5.5,-0.1,10018,10033,9971,89,93,87,0.977,0.0,0.0,0.901,0.076,4.2,3.8,1.4,1.4,6.3,5.5,10005,10025,85,88,2,15,False,True,False,False,False,False,False,False,2021
2021-12-10,1.6,3.3,5.0,1.0,3.2,2.6,3.9,3.9,9953,10055,9903,91,96,85,0.485,0.0,0.27,0.215,0.0,3.8,3.9,1.8,1.8,5.5,5.4,9979,10010,87,88,4,16,False,True,False,False,False,False,False,False,2021
2021-12-11,2.4,2.8,5.0,1.0,4.8,2.7,7.9,0.3,10155,10205,10065,91,98,78,0.857,0.0,0.0,0.438,0.419,3.8,3.9,2.1,1.7,5.8,5.7,10042,10037,90,88,4,13,False,False,False,False,False,False,False,False,2021
2021-12-12,3.8,3.9,7.0,2.0,8.7,5.1,11.0,3.2,10218,10250,10191,95,98,90,0.974,0.0,0.0,0.66,0.314,5.6,4.5,3.5,2.2,7.6,6.5,10109,10063,92,89,7,16,False,False,False,False,False,False,False,False,2021
2021-12-13,3.5,3.5,4.0,2.0,9.2,8.1,10.1,-0.1,10264,10272,10251,89,95,83,1.0,0.0,0.0,0.844,0.156,7.6,5.5,5.3,3.3,9.7,7.4,10212,10086,92,89,3,10,False,True,False,False,False,False,False,False,2021
2021-12-14,2.8,2.8,3.0,2.0,8.7,7.5,10.1,-0.1,10277,10292,10263,90,94,88,1.0,0.0,0.0,0.633,0.367,8.9,6.1,6.9,4.1,10.4,7.9,10253,10121,91,90,3,7,False,True,False,False,False,False,False,False,2021
2021-12-15,2.5,2.6,3.0,2.0,9.8,8.8,10.9,0.0,10314,10342,10290,91,95,86,0.962,0.0,0.0,0.567,0.395,9.2,6.8,8.1,5.1,10.4,8.5,10285,10171,90,91,0,7,False,True,False,False,False,False,False,False,2021
2021-12-16,1.1,1.4,3.0,0.0,7.6,1.7,12.5,0.0,10376,10402,10343,92,98,72,0.786,0.0,0.0,0.14,0.646,8.7,7.4,6.0,5.2,11.2,9.5,10322,10222,91,91,0,7,False,True,False,False,False,False,False,False,2021
2021-12-17,1.7,2.0,4.0,1.0,6.7,1.7,8.1,-0.1,10405,10412,10397,95,99,87,0.85,0.453,0.397,0.0,0.0,8.0,7.9,4.1,5.1,10.5,10.1,10365,10287,93,92,0,3,False,True,False,False,False,False,False,False,2021
2021-12-18,1.8,2.4,3.0,1.0,6.5,4.9,7.8,-0.1,10392,10403,10372,96,98,92,0.75,0.434,0.316,0.0,0.0,6.9,8.2,2.8,5.4,9.5,10.1,10391,10321,94,93,0,3,False,False,False,False,False,False,False,False,2021
2021-12-19,2.2,2.4,3.0,2.0,6.3,5.2,7.3,0.7,10320,10368,10285,95,99,87,0.917,0.387,0.0,0.0,0.53,6.5,7.8,3.9,5.4,7.7,9.5,10372,10335,95,93,1,0,False,False,False,False,False,False,False,False,2021
2021-12-20,1.4,1.7,3.0,1.0,3.8,-3.6,6.7,0.0,10282,10288,10279,80,98,63,0.824,0.595,0.229,0.0,0.0,5.5,7.1,2.2,3.7,7.3,9.1,10331,10338,90,91,1,0,False,True,False,False,False,False,False,False,2021
2021-12-21,0.9,1.0,2.0,0.0,-2.2,-5.9,3.6,0.0,10265,10275,10256,89,98,64,0.9,0.25,0.65,0.0,0.0,2.6,5.5,-1.4,1.8,5.9,8.1,10289,10336,88,91,1,0,False,True,False,False,False,False,False,False,2021
2021-12-22,1.6,1.6,3.0,0.0,-2.3,-6.7,1.7,0.0,10226,10259,10164,86,95,73,1.0,0.0,0.489,0.511,0.0,-0.2,3.8,-5.4,-0.4,4.0,6.8,10258,10324,85,90,0,0,False,True,False,False,False,False,False,False,2021
2021-12-23,3.5,3.8,5.0,2.0,2.5,-2.7,8.4,1.0,10097,10158,10052,87,96,77,0.921,0.0,0.0,0.665,0.256,-0.7,3.0,-5.1,-1.0,4.6,6.2,10196,10284,87,90,1,2,False,True,False,False,False,False,False,False,2021
2021-12-24,2.5,3.5,5.0,2.0,8.4,5.7,9.7,1.6,10048,10051,10042,92,96,86,0.714,0.0,0.0,0.183,0.531,2.9,3.3,-1.2,-0.4,6.6,6.5,10124,10233,88,89,3,3,False,True,False,False,False,False,True,False,2021
2021-12-25,4.8,4.9,6.0,3.0,1.0,-2.2,5.9,5.8,10077,10092,10048,81,94,64,0.98,0.239,0.741,0.0,0.0,4.0,2.5,0.3,-1.5,8.0,6.2,10074,10188,87,87,8,9,True,False,True,True,True,True,True,False,2021
2021-12-26,3.2,3.3,4.0,3.0,0.4,-3.8,4.1,-0.1,10049,10078,10019,82,98,68,0.97,0.0,0.894,0.076,0.0,3.3,1.7,-0.1,-2.7,6.6,5.7,10058,10149,85,85,7,8,True,False,True,True,True,True,True,False,2021
2021-12-27,2.9,3.1,5.0,2.0,7.4,4.1,9.1,2.4,9976,10013,9938,96,99,92,0.935,0.0,0.322,0.613,0.0,2.9,2.2,-0.6,-1.6,6.4,6.1,10034,10105,86,88,8,11,False,True,True,True,True,True,True,False,2021
2021-12-28,4.0,5.6,8.0,4.0,9.3,7.8,10.8,6.6,9929,10010,9894,92,95,75,0.714,0.0,0.0,0.349,0.365,5.7,3.8,2.7,0.3,8.0,7.1,9985,10057,90,88,9,17,False,True,True,True,True,True,True,False,2021
2021-12-29,3.4,4.0,6.0,2.0,10.0,7.9,13.0,4.0,10060,10108,10023,92,96,88,0.85,0.0,0.0,0.397,0.453,8.9,5.6,6.6,2.4,11.0,8.7,9988,10034,93,89,13,21,False,True,True,True,True,True,True,False,2021
2021-12-30,5.4,5.5,7.0,3.0,14.2,11.9,15.3,0.9,10148,10180,10110,86,95,79,0.982,0.0,0.0,0.414,0.568,11.2,7.2,9.2,4.5,13.0,9.7,10046,10041,90,89,12,21,False,True,True,True,True,True,True,False,2021
2021-12-31,4.5,4.7,6.0,3.0,13.1,12.0,14.3,-0.1,10191,10233,10168,82,87,75,0.957,0.0,0.0,0.5,0.457,12.4,7.9,10.6,5.4,14.2,10.4,10133,10061,87,87,5,20,False,True,True,True,True,True,True,False,2021
2022-01-01,4.2,4.3,6.0,3.0,12.4,11.1,13.8,-0.1,10215,10238,10177,84,91,76,0.977,0.0,0.0,0.803,0.174,13.2,9.5,11.7,7.3,14.5,11.5,10185,10081,84,88,1,14,True,False,True,True,True,True,True,False,2022
2022-01-02,5.1,5.6,8.0,4.0,11.9,10.3,13.8,3.7,10123,10174,10091,81,91,72,0.911,0.0,0.0,0.466,0.445,12.5,11.2,11.1,9.3,14.0,12.9,10176,10092,82,88,4,17,False,False,True,True,True,True,True,False,2022
2022-01-03,4.8,4.8,6.0,3.0,10.1,8.9,11.4,-0.1,10086,10123,10021,80,86,75,1.0,0.0,0.0,0.489,0.511,11.5,11.6,10.1,10.0,13.0,13.2,10141,10107,82,85,4,15,False,True,True,True,True,True,True,False,2022
2022-01-04,2.2,3.1,4.0,1.0,6.6,2.5,8.9,3.7,9985,10016,9963,87,93,75,0.71,0.0,0.0,0.102,0.608,9.5,11.2,7.2,9.2,11.4,12.9,10065,10115,83,85,7,12,False,True,True,True,True,True,True,False,2022
2022-01-05,4.8,4.9,8.0,2.0,4.3,1.7,6.2,2.1,10082,10159,10020,82,91,73,0.98,0.0,0.0,0.043,0.937,7.0,10.4,4.4,8.3,8.8,12.0,10051,10119,83,83,6,10,False,True,True,True,True,True,True,False,2022
2022-01-06,3.1,3.3,7.0,1.0,3.0,-1.4,6.6,-0.1,10178,10199,10140,84,93,74,0.939,0.0,0.0,0.657,0.282,4.6,8.8,0.9,6.4,7.2,10.7,10082,10123,84,83,6,9,False,True,True,True,True,True,True,False,2022
2022-01-07,4.5,4.5,7.0,2.0,3.7,0.5,6.3,3.0,10104,10129,10093,86,92,73,1.0,0.0,0.0,0.7,0.3,3.7,7.4,0.3,4.8,6.4,9.6,10121,10110,84,83,5,12,False,True,True,True,True,True,True,False,2022
2022-01-08,4.7,5.6,9.0,2.0,3.2,-1.6,7.0,11.3,10022,10119,9867,92,94,87,0.839,0.0,0.0,0.755,0.084,3.3,6.1,-0.8,3.0,6.6,8.6,10101,10083,87,85,14,24,False,False,True,True,True,True,True,False,2022
2022-01-09,3.7,4.2,8.0,2.0,3.9,-3.2,7.1,3.3,10014,10106,9905,84,98,74,0.881,0.0,0.0,0.069,0.812,3.6,5.0,-1.4,1.1,6.8,7.6,10047,10067,87,85,18,23,False,False,True,True,True,True,True,False,2022
2022-01-10,2.2,2.4,4.0,1.0,0.9,-3.3,6.3,0.0,10222,10301,10113,95,99,78,0.917,0.0,0.061,0.856,0.0,2.7,3.7,-2.7,-0.7,6.8,6.9,10086,10087,90,87,15,23,False,True,False,False,False,False,False,False,2022
2022-01-11,2.9,3.0,4.0,2.0,2.2,-0.3,5.5,-0.1,10329,10355,10302,83,97,70,0.967,0.0,0.0,0.956,0.011,2.3,3.0,-2.3,-1.1,6.3,6.4,10188,10136,87,87,3,20,False,True,False,False,False,False,False,False,2022
2022-01-12,1.0,1.6,3.0,1.0,3.0,2.1,4.4,2.0,10397,10421,10360,95,99,90,0.625,0.0,0.0,0.306,0.319,2.0,2.8,-0.5,-1.0,5.4,6.2,10316,10181,91,88,2,19,False,True,False,False,False,False,False,False,2022
2022-01-13,2.3,2.4,3.0,2.0,2.6,1.2,4.1,0.0,10405,10418,10384,99,99,98,0.958,0.0,0.0,0.575,0.383,2.6,2.8,1.0,-0.7,4.7,5.8,10377,10213,92,91,2,20,False,True,False,False,False,False,False,False,2022
2022-01-14,0.9,1.8,3.0,0.0,3.2,1.4,4.8,0.0,10356,10377,10330,97,99,91,0.5,0.0,0.0,0.45,0.05,2.9,2.7,1.6,-0.5,4.4,5.6,10386,10249,97,92,2,16,False,True,False,False,False,False,False,False,2022
2022-01-15,2.4,2.7,4.0,2.0,1.8,0.2,3.2,0.0,10276,10326,10236,98,99,92,0.889,0.0,0.444,0.444,0.0,2.5,2.5,0.9,-0.3,4.0,5.1,10346,10286,98,93,0,5,False,False,False,False,False,False,False,False,2022
2022-01-16,2.8,2.9,4.0,2.0,4.1,0.7,6.2,-0.1,10260,10313,10227,95,99,91,0.966,0.0,0.0,0.515,0.451,3.0,2.5,0.8,0.3,4.7,4.9,10297,10321,97,95,0,2,False,False,False,False,False,False,False,False,2022
2022-01-17,2.5,2.8,5.0,1.0,5.2,0.1,9.2,0.0,10350,10384,10319,91,98,78,0.893,0.0,0.0,0.02,0.873,3.7,3.2,0.3,0.8,6.2,5.3,10295,10339,95,94,0,2,False,True,False,False,False,False,False,False,2022
2022-01-18,0.3,1.2,3.0,0.0,3.7,-0.7,9.0,-0.1,10374,10396,10328,94,99,75,0.25,0.167,0.0,0.0,0.083,4.3,3.4,0.0,0.7,8.1,5.8,10328,10345,93,96,0,2,False,True,False,False,False,False,False,False,2022
2022-01-19,2.2,2.8,4.0,1.0,3.2,-1.3,6.7,1.1,10251,10316,10211,92,99,85,0.786,0.0,0.0,0.314,0.472,4.0,3.4,-0.6,0.2,8.3,6.2,10325,10325,92,95,1,1,False,True,False,False,False,False,False,False,2022
2022-01-20,3.4,3.8,6.0,3.0,3.0,-1.9,5.3,1.5,10299,10344,10256,83,91,74,0.895,0.388,0.0,0.0,0.507,3.3,3.5,-1.3,-0.2,7.0,6.3,10308,10309,90,93,3,2,False,True,False,False,False,False,False,False,2022
2022-01-21,2.7,2.8,4.0,2.0,3.3,-2.0,7.0,0.2,10347,10357,10341,88,93,82,0.964,0.0,0.0,0.0,0.964,3.2,3.5,-1.7,-0.7,6.3,6.7,10299,10308,88,92,3,3,False,True,False,False,False,False,False,False,2022
2022-01-22,2.4,2.4,4.0,2.0,5.6,4.5,6.7,-0.1,10350,10359,10340,87,91,83,1.0,0.0,0.0,0.133,0.867,4.0,4.0,0.2,-0.1,6.3,7.2,10332,10319,86,90,2,2,False,False,False,False,False,False,False,False,2022
2022-01-23,0.6,1.2,2.0,1.0,5.3,4.5,6.7,0.0,10357,10368,10349,86,93,72,0.5,0.0,0.0,0.378,0.122,4.7,4.2,2.3,0.5,6.8,7.2,10351,10333,87,89,0,3,False,False,False,False,False,False,False,False,2022
2022-01-24,0.5,1.2,3.0,0.0,2.5,-3.4,5.1,0.0,10344,10350,10336,81,98,71,0.417,0.005,0.412,0.0,0.0,4.5,3.8,1.9,-0.0,6.2,6.6,10350,10332,85,87,0,3,False,True,False,False,False,False,False,False,2022
2022-01-25,0.2,0.9,2.0,0.0,2.1,-3.4,4.2,0.0,10339,10346,10333,84,98,75,0.222,0.0,0.0,0.005,0.217,3.3,3.6,-0.8,-0.4,5.3,6.0,10347,10327,84,86,0,3,False,True,False,False,False,False,False,False,2022
2022-01-26,2.9,3.0,5.0,1.0,3.4,2.1,4.8,0.0,10316,10337,10278,82,88,75,0.967,0.0,0.0,0.538,0.429,2.7,3.6,-1.6,0.1,4.7,5.7,10333,10336,82,84,0,2,False,True,False,False,False,False,False,False,2022
2022-01-27,4.4,5.0,7.0,4.0,6.4,3.2,9.2,1.5,10258,10305,10235,84,95,76,0.88,0.0,0.0,0.098,0.782,4.0,4.1,0.6,0.8,6.1,6.2,10304,10330,83,85,2,2,False,True,False,False,False,False,False,False,2022
2022-01-28,2.8,3.1,5.0,2.0,5.4,-0.2,9.3,0.0,10331,10358,10296,87,96,66,0.903,0.0,0.0,0.381,0.522,5.1,4.4,1.7,1.0,7.8,6.6,10302,10328,84,84,2,1,False,True,False,False,False,False,False,False,2022
2022-01-29,5.3,5.8,8.0,4.0,9.1,5.4,12.3,-0.1,10251,10286,10220,82,95,70,0.914,0.0,0.0,0.122,0.792,7.0,4.9,2.8,1.2,10.3,7.4,10280,10314,84,84,1,1,False,False,False,False,False,False,False,False,2022
2022-01-30,2.9,3.5,5.0,2.0,5.5,2.6,9.1,0.0,10273,10316,10155,73,86,57,0.829,0.0,0.0,0.11,0.719,6.7,4.9,2.6,0.9,10.2,7.7,10285,10302,81,82,0,1,False,False,False,False,False,False,False,False,2022
2022-01-31,8.1,8.8,13.0,2.0,5.5,1.2,7.1,6.1,10147,10226,10091,77,91,65,0.92,0.286,0.0,0.0,0.634,6.7,5.3,3.1,1.6,9.5,8.0,10224,10274,77,81,6,8,False,True,False,False,False,False,False,False,2022
2022-02-01,5.7,6.3,9.0,3.0,7.2,1.8,10.2,1.0,10167,10224,10133,83,94,74,0.905,0.0,0.0,0.0,0.905,6.1,6.1,1.9,2.3,8.8,8.9,10196,10249,78,81,7,8,False,True,False,False,False,False,False,False,2022
2022-02-02,4.0,4.3,7.0,3.0,8.7,7.3,10.2,-0.1,10201,10216,10169,86,95,77,0.93,0.02,0.0,0.0,0.91,7.1,6.8,3.4,3.0,9.2,9.6,10172,10233,82,82,7,8,False,True,False,False,False,False,False,False,2022
2022-02-03,4.0,4.0,6.0,3.0,7.6,6.9,9.1,0.2,10154,10209,10124,86,94,76,1.0,0.0,0.0,0.622,0.378,7.8,7.0,5.3,3.6,9.8,9.6,10174,10218,85,82,1,7,False,True,False,False,False,False,False,False,2022
2022-02-04,4.5,5.3,8.0,3.0,6.3,3.0,9.1,3.9,10106,10164,10043,85,92,74,0.849,0.0,0.0,0.387,0.462,7.5,7.1,5.7,4.0,9.5,9.6,10154,10186,86,82,4,11,False,True,False,False,False,False,False,False,2022
2022-02-05,5.0,5.0,8.0,3.0,6.0,2.3,8.5,1.2,10179,10210,10123,77,88,65,1.0,0.0,0.0,0.478,0.522,6.6,6.7,4.1,3.6,8.9,9.0,10146,10175,83,81,5,12,False,False,False,False,False,False,False,False,2022
2022-02-06,6.1,7.3,10.0,5.0,7.0,3.0,9.5,34.1,10045,10112,9995,86,93,70,0.836,0.0,0.0,0.149,0.687,6.4,6.9,2.8,3.6,9.0,9.1,10110,10143,83,83,39,46,False,False,False,False,False,False,False,False,2022
2022-02-07,4.3,4.9,7.0,2.0,5.7,2.1,8.1,3.6,10234,10273,10113,74,92,56,0.878,0.0,0.0,0.0,0.878,6.2,6.9,2.5,3.8,8.7,9.2,10153,10155,79,82,39,44,False,True,False,False,False,False,False,False,2022
2022-02-08,4.4,4.5,6.0,3.0,9.8,6.6,11.6,0.3,10269,10275,10262,80,96,70,0.978,0.0,0.0,0.391,0.587,7.5,7.3,3.9,4.5,9.7,9.4,10183,10170,80,82,38,43,False,True,False,False,False,False,False,False,2022
2022-02-09,3.0,3.1,4.0,1.0,9.0,7.8,10.4,0.8,10246,10266,10215,86,95,78,0.968,0.0,0.0,0.57,0.398,8.2,7.3,5.5,4.5,10.0,9.5,10250,10176,80,82,5,44,False,True,False,False,False,False,False,False,2022
2022-02-10,2.2,2.5,4.0,1.0,6.9,3.5,9.0,3.8,10208,10227,10187,81,96,67,0.88,0.0,0.0,0.098,0.782,8.6,7.2,6.0,4.0,10.3,9.5,10241,10184,82,81,5,48,False,True,False,False,False,False,False,False,2022
2022-02-11,3.0,3.7,6.0,1.0,3.3,-3.6,8.5,0.6,10303,10345,10225,75,97,48,0.811,0.279,0.0,0.0,0.532,6.4,6.8,2.6,3.1,9.3,9.4,10252,10212,81,80,5,44,False,True,False,False,False,False,False,False,2022
2022-02-12,4.1,4.1,7.0,1.0,2.1,-3.3,7.7,0.0,10260,10331,10188,72,90,49,1.0,0.0,0.011,0.989,0.0,4.1,6.3,-1.1,2.3,8.4,9.3,10257,10224,76,79,4,43,False,False,False,False,False,False,False,False,2022
2022-02-13,6.6,6.7,9.0,5.0,6.2,0.5,10.3,0.0,10088,10182,9996,66,75,54,0.985,0.0,0.0,0.985,0.0,3.9,6.1,-2.1,1.9,8.8,9.4,10217,10230,71,76,1,9,False,False,False,False,False,False,False,False,2022
2022-02-14,5.0,5.5,10.0,3.0,9.0,4.6,11.9,1.2,10008,10069,9959,74,90,58,0.909,0.0,0.0,0.636,0.273,5.8,6.6,0.6,2.3,10.0,9.9,10119,10197,71,76,1,7,False,True,False,False,False,False,False,False,2022
2022-02-15,5.0,5.1,8.0,2.0,7.6,5.6,9.9,5.5,10080,10116,10032,83,93,62,0.98,0.0,0.0,0.599,0.381,7.6,6.3,3.6,2.2,10.7,9.7,10059,10170,74,77,7,12,False,True,False,False,False,False,False,False,2022
2022-02-16,7.1,7.3,10.0,5.0,11.6,8.6,13.7,8.6,9963,10023,9927,87,95,74,0.973,0.0,0.0,0.454,0.519,9.4,6.7,6.3,2.3,11.8,10.1,10017,10130,81,77,15,20,False,True,False,False,False,False,False,False,2022
2022-02-17,7.8,8.0,11.0,3.0,9.5,7.1,12.3,0.3,10060,10113,9944,65,78,53,0.975,0.0,0.0,0.098,0.878,9.6,7.0,7.1,2.8,12.0,10.6,10034,10109,78,75,14,16,False,True,False,False,False,False,False,False,2022
2022-02-18,7.8,8.8,14.0,4.0,8.9,6.1,12.6,3.0,9995,10105,9908,70,94,47,0.886,0.0,0.0,0.424,0.462,10.0,7.8,7.3,4.2,12.9,11.2,10006,10065,74,74,12,19,False,True,False,False,False,False,False,False,2022
2022-02-19,6.3,7.0,11.0,4.0,6.3,4.6,8.9,16.6,10102,10144,10053,69,92,53,0.9,0.0,0.0,0.3,0.6,8.2,8.4,5.9,5.3,11.3,11.4,10052,10042,68,73,20,35,False,False,True,False,False,False,False,False,2022
2022-02-20,6.8,7.3,10.0,3.0,8.3,3.0,10.8,27.3,10037,10121,9926,87,94,72,0.932,0.0,0.0,0.445,0.487,7.8,8.7,4.6,5.7,10.8,11.4,10045,10035,75,76,47,62,False,False,True,False,False,False,False,False,2022
2022-02-21,7.5,8.4,14.0,4.0,6.4,4.0,8.6,7.0,10045,10180,9976,74,90,62,0.893,0.06,0.0,0.0,0.833,7.0,8.4,3.9,5.6,9.4,11.0,10061,10040,77,76,51,68,False,True,True,False,False,False,False,False,2022
2022-02-22,4.0,4.6,8.0,3.0,7.1,3.1,11.1,3.4,10178,10226,10136,85,92,74,0.87,0.0,0.0,0.271,0.599,7.3,8.3,3.4,5.2,10.2,11.1,10087,10054,82,77,38,66,False,True,True,False,False,False,False,False,2022
2022-02-23,3.6,3.7,6.0,2.0,7.3,1.7,11.7,0.0,10226,10260,10170,71,93,51,0.973,0.0,0.0,0.595,0.378,6.9,7.7,2.9,4.2,10.5,10.9,10150,10092,77,74,10,58,False,True,True,False,False,False,False,False,2022
2022-02-24,4.8,5.3,10.0,3.0,6.0,0.8,11.3,4.3,10116,10167,10054,75,88,60,0.906,0.0,0.0,0.483,0.423,6.8,7.2,1.9,3.3,11.4,10.7,10173,10100,77,76,8,62,False,True,True,False,False,False,False,False,2022
2022-02-25,4.1,4.6,9.0,1.0,3.9,-2.1,8.9,0.7,10239,10325,10172,81,97,65,0.891,0.01,0.0,0.0,0.881,5.7,6.5,0.1,2.2,10.6,10.2,10194,10135,76,77,5,59,False,True,True,False,False,False,False,False,2022
2022-02-26,2.0,2.5,4.0,0.0,2.2,-4.3,7.9,0.0,10338,10355,10323,83,100,67,0.8,0.0,0.471,0.329,0.0,4.0,5.9,-1.9,0.9,9.4,10.0,10231,10168,80,79,5,43,False,False,True,True,True,True,False,False,2022
2022-02-27,4.2,4.3,6.0,3.0,4.5,0.3,10.3,0.0,10305,10323,10287,64,82,42,0.977,0.0,0.695,0.282,0.0,3.5,5.3,-2.0,0.5,9.0,10.0,10294,10207,76,76,1,15,False,False,True,True,True,True,False,False,2022
2022-02-28,2.8,2.9,5.0,1.0,4.0,-1.5,11.2,0.0,10293,10309,10279,61,79,32,0.966,0.0,0.418,0.548,0.0,3.6,5.0,-1.8,-0.3,9.8,10.3,10312,10242,69,74,0,8,False,True,False,True,True,True,False,False,2022
2022-03-01,1.4,1.8,2.0,1.0,5.2,0.9,9.8,-0.1,10274,10286,10264,66,78,51,0.778,0.0,0.475,0.303,0.0,4.6,4.7,-0.1,-0.6,10.4,10.2,10291,10256,64,72,0,5,False,True,False,True,True,True,False,False,2022
2022-03-02,3.0,3.0,5.0,2.0,6.1,0.9,12.3,0.0,10229,10263,10202,53,78,34,1.0,0.056,0.944,0.0,0.0,5.1,4.6,0.1,-0.7,11.1,10.2,10265,10256,60,69,0,5,False,True,False,True,True,True,False,False,2022
2022-03-03,3.3,3.4,5.0,1.0,4.9,-3.5,12.0,0.0,10185,10201,10172,54,79,30,0.971,0.0,0.928,0.043,0.0,5.4,4.4,-0.6,-1.3,11.4,10.3,10229,10266,58,66,0,1,False,True,False,True,True,True,False,True,2022
2022-03-04,3.0,3.1,4.0,2.0,4.5,-2.1,12.1,0.0,10202,10210,10193,56,77,29,0.968,0.0,0.85,0.118,0.0,5.2,4.5,-1.6,-1.3,12.1,10.8,10205,10261,54,62,0,0,False,True,False,True,True,True,False,True,2022
2022-03-05,2.3,2.5,4.0,1.0,2.3,-5.0,9.6,0.0,10211,10235,10201,72,92,42,0.92,0.582,0.338,0.0,0.0,3.9,4.5,-3.5,-1.4,11.2,11.0,10199,10243,61,61,0,0,False,False,False,True,True,True,False,False,2022
2022-03-06,4.1,4.2,6.0,2.0,1.6,-3.1,7.4,0.0,10264,10279,10238,68,85,46,0.976,0.662,0.314,0.0,0.0,2.8,4.1,-3.4,-1.9,9.7,10.6,10226,10237,65,61,0,0,False,False,False,True,True,True,False,False,2022
2022-03-07,3.6,3.9,7.0,1.0,2.1,-5.4,7.6,0.0,10260,10283,10236,64,93,45,0.923,0.113,0.81,0.0,0.0,2.0,3.8,-4.5,-2.5,8.2,10.1,10245,10232,68,62,0,0,False,True,False,False,False,False,False,False,2022
2022-03-08,4.2,4.3,6.0,3.0,4.5,-1.8,11.0,0.0,10207,10233,10189,48,70,31,0.977,0.0,0.652,0.325,0.0,2.7,3.7,-3.4,-2.9,8.7,10.3,10244,10223,60,59,0,0,False,True,False,False,False,False,False,False,2022
2022-03-09,2.7,2.8,4.0,1.0,6.6,-2.1,14.8,0.0,10218,10232,10210,49,66,31,0.964,0.0,0.375,0.589,0.0,4.4,3.8,-3.1,-3.3,11.1,10.6,10228,10221,54,59,0,0,False,True,False,False,False,False,False,True,2022
2022-03-10,2.9,3.1,6.0,1.0,8.6,-0.7,16.9,0.0,10213,10237,10178,53,80,29,0.935,0.0,0.426,0.509,0.0,6.6,4.3,-1.5,-2.9,14.2,11.3,10213,10225,50,59,0,0,False,True,False,False,False,False,False,False,2022
2022-03-11,5.1,5.1,7.0,4.0,10.4,4.5,16.9,-0.1,10131,10173,10104,45,53,39,1.0,0.0,0.578,0.422,0.0,8.5,5.2,0.6,-1.9,16.2,12.0,10187,10215,49,57,0,0,False,True,False,False,False,False,False,False,2022
